brand,product,name,hex,L_val,a_val,b_val
Too Faced,Born This Way Matte 24 Hour Foundation,light beige,#D48B5B,164,151,165
Too Faced,Born This Way Matte 24 Hour Foundation,warm beige,#C07850,146,152,161
Too Faced,Born This Way Matte 24 Hour Foundation,sand,#B56E39,136,152,169
Too Faced,Born This Way Matte 24 Hour Foundation,praline,#B9703E,139,152,168
Too Faced,Born This Way Matte 24 Hour Foundation,warm sand,#B86C37,136,154,170
Too Faced,Born This Way Matte 24 Hour Foundation,honey,#A86744,128,150,159
Too Faced,Born This Way Matte 24 Hour Foundation,caramel,#A86336,125,152,165
Too Faced,Born This Way Matte 24 Hour Foundation,mocha,#985136,109,155,157
Too Faced,Born This Way Matte 24 Hour Foundation,butter pecan,#9E4D1E,108,159,170
Too Faced,Born This Way Matte 24 Hour Foundation,maple,#964F2F,106,155,160
Too Faced,Born This Way Matte 24 Hour Foundation,chestnut,#8F461F,98,156,164
Too Faced,Born This Way Matte 24 Hour Foundation,chai,#863D19,89,157,163
Too Faced,Born This Way Matte 24 Hour Foundation,spice rum,#774025,85,149,155
Too Faced,Born This Way Matte 24 Hour Foundation,tiramisu,#773E20,84,150,157
Too Faced,Born This Way Matte 24 Hour Foundation,cocoa,#814424,91,152,159
Too Faced,Born This Way Matte 24 Hour Foundation,sable,#763924,81,153,153
Too Faced,Born This Way Matte 24 Hour Foundation,truffle,#6D3A26,78,148,150
Too Faced,Born This Way Matte 24 Hour Foundation,golden,#AE6C4D,133,151,156
Too Faced,Born This Way Matte 24 Hour Foundation,brulee,#A45730,116,157,164
Too Faced,Born This Way Matte 24 Hour Foundation,mahogany,#924221,97,160,163
Too Faced,Born This Way Matte 24 Hour Foundation,hazelnut,#6E3522,75,152,151
Too Faced,Born This Way Matte 24 Hour Foundation,ganache,#633A28,74,144,147
CoverGirl,TruBlend Matte Made Liquid Foundation,fair porcelain,#FBC798,214,140,159
CoverGirl,TruBlend Matte Made Liquid Foundation,light ivory,#E0B190,193,141,151
CoverGirl,TruBlend Matte Made Liquid Foundation,golden ivory,#DAA078,180,145,157
CoverGirl,TruBlend Matte Made Liquid Foundation,classic ivory,#DAB197,192,139,147
CoverGirl,TruBlend Matte Made Liquid Foundation,fair beige,#CA966E,169,143,157
CoverGirl,TruBlend Matte Made Liquid Foundation,light nude,#D7A98F,186,141,148
CoverGirl,TruBlend Matte Made Liquid Foundation,natural ivory,#D8A689,184,142,150
CoverGirl,TruBlend Matte Made Liquid Foundation,true ivory,#C69972,170,140,155
CoverGirl,TruBlend Matte Made Liquid Foundation,classic beige,#E4B292,195,142,151
CoverGirl,TruBlend Matte Made Liquid Foundation,golden natural,#D1986B,172,144,160
CoverGirl,TruBlend Matte Made Liquid Foundation,warm beige,#DBAB94,188,142,147
CoverGirl,TruBlend Matte Made Liquid Foundation,honeyed bloom,#DEA77D,185,143,158
CoverGirl,TruBlend Matte Made Liquid Foundation,soft tan,#E1A475,184,145,161
CoverGirl,TruBlend Matte Made Liquid Foundation,natural beige,#CA9470,168,144,155
CoverGirl,TruBlend Matte Made Liquid Foundation,sand beige,#B27D51,145,144,160
CoverGirl,TruBlend Matte Made Liquid Foundation,caramel beige,#D3B18B,190,135,152
CoverGirl,TruBlend Matte Made Liquid Foundation,perfect beige,#D2AC88,186,137,152
CoverGirl,TruBlend Matte Made Liquid Foundation,golden amber,#B38055,147,143,159
CoverGirl,TruBlend Matte Made Liquid Foundation,golden honey,#B27D55,145,144,158
CoverGirl,TruBlend Matte Made Liquid Foundation,soft honey,#B98162,150,146,153
CoverGirl,TruBlend Matte Made Liquid Foundation,warm honey,#A97857,139,143,154
CoverGirl,TruBlend Matte Made Liquid Foundation,sun beige,#AE7959,142,145,154
CoverGirl,TruBlend Matte Made Liquid Foundation,natural tan,#986C52,126,142,150
CoverGirl,TruBlend Matte Made Liquid Foundation,warm sun,#AE7B50,142,143,159
CoverGirl,TruBlend Matte Made Liquid Foundation,toasted caramel,#B17F5C,146,143,155
CoverGirl,TruBlend Matte Made Liquid Foundation,tawny,#91674F,121,142,148
CoverGirl,TruBlend Matte Made Liquid Foundation,golden caramel,#996D48,127,141,156
CoverGirl,TruBlend Matte Made Liquid Foundation,warm tawny,#9E6B4D,127,145,153
CoverGirl,TruBlend Matte Made Liquid Foundation,true caramel,#866135,112,138,159
CoverGirl,TruBlend Matte Made Liquid Foundation,bronze,#97684B,123,143,152
CoverGirl,TruBlend Matte Made Liquid Foundation,deep bronze,#8D6146,115,142,151
CoverGirl,TruBlend Matte Made Liquid Foundation,deep golden,#8D613F,115,142,154
CoverGirl,TruBlend Matte Made Liquid Foundation,toasted almond,#85573A,106,144,153
CoverGirl,TruBlend Matte Made Liquid Foundation,cappuccino,#72503B,95,139,146
CoverGirl,TruBlend Matte Made Liquid Foundation,soft sable,#966C54,126,142,148
CoverGirl,TruBlend Matte Made Liquid Foundation,espresso,#6A4F43,92,138,139
ULTA,Velvet Matte Longwear Foundation,fair cool,#F3DED2,229,133,136
ULTA,Velvet Matte Longwear Foundation,deep cool,#A24E32,110,161,160
ULTA,Velvet Matte Longwear Foundation,fair neutral,#F7E7D9,236,131,137
ULTA,Velvet Matte Longwear Foundation,fair to light warm,#F0D7B7,223,132,147
ULTA,Velvet Matte Longwear Foundation,fair to light neutral,#F4E1D1,231,132,138
ULTA,Velvet Matte Longwear Foundation,fair to light cool,#F1CDAE,216,136,148
ULTA,Velvet Matte Longwear Foundation,light cool,#F0CDAF,216,136,147
ULTA,Velvet Matte Longwear Foundation,light warm,#EEC6A3,211,137,151
ULTA,Velvet Matte Longwear Foundation,light to medium cool,#ECC0A3,206,140,149
ULTA,Velvet Matte Longwear Foundation,light to medium neutral,#EAC5A1,209,136,151
ULTA,Velvet Matte Longwear Foundation,medium cool,#E6B88E,199,139,156
ULTA,Velvet Matte Longwear Foundation,medium olive,#DCAA77,187,140,161
ULTA,Velvet Matte Longwear Foundation,medium neutral,#E5A971,188,144,165
ULTA,Velvet Matte Longwear Foundation,tan olive,#D79B70,176,145,159
ULTA,Velvet Matte Longwear Foundation,tan cool,#CC8357,157,152,163
ULTA,Velvet Matte Longwear Foundation,tan neutral,#C77C4D,151,153,166
ULTA,Velvet Matte Longwear Foundation,fair warm,#F3E8D8,236,129,137
ULTA,Velvet Matte Longwear Foundation,deep neutral,#AB5C37,122,157,163
ULTA,Velvet Matte Longwear Foundation,dark cool,#A05D44,119,153,154
ULTA,Velvet Matte Longwear Foundation,dark neutral,#70412E,84,146,148
ULTA,Velvet Matte Longwear Foundation,deep warm,#B67248,139,151,162
ULTA,Velvet Matte Longwear Foundation,medium warm,#DEAF77,190,138,163
ULTA,Velvet Matte Longwear Foundation,medium peach,#E4AE7F,191,142,160
ULTA,Velvet Matte Longwear Foundation,medium to tan peach,#E4A073,182,148,161
ULTA,Velvet Matte Longwear Foundation,medium to tan warm,#D89965,174,146,165
ULTA,Velvet Matte Longwear Foundation,tan warm,#D4915F,168,148,165
J.Cat Beauty,Skinsurance Max Coverage Silky Foundation,porcelain,#FDEBDD,240,132,137
J.Cat Beauty,Skinsurance Max Coverage Silky Foundation,pearl,#FEE4D3,235,134,140
J.Cat Beauty,Skinsurance Max Coverage Silky Foundation,bisque,#FCD7B9,225,137,148
J.Cat Beauty,Skinsurance Max Coverage Silky Foundation,ivory,#FCD1AF,221,138,151
J.Cat Beauty,Skinsurance Max Coverage Silky Foundation,rose beige,#FCCEB5,220,141,147
J.Cat Beauty,Skinsurance Max Coverage Silky Foundation,soft beige,#FBC8A0,215,141,155
J.Cat Beauty,Skinsurance Max Coverage Silky Foundation,custard,#F8C49C,211,141,155
J.Cat Beauty,Skinsurance Max Coverage Silky Foundation,buff,#EFB896,202,143,153
J.Cat Beauty,Skinsurance Max Coverage Silky Foundation,soft taupe,#F0B38F,198,146,155
J.Cat Beauty,Skinsurance Max Coverage Silky Foundation,soft tan,#F6AF71,196,147,170
J.Cat Beauty,Skinsurance Max Coverage Silky Foundation,cappucino,#EFAA72,191,147,167
J.Cat Beauty,Skinsurance Max Coverage Silky Foundation,mocha,#E29966,177,150,166
J.Cat Beauty,Skinsurance Max Coverage Silky Foundation,toffee,#E3945F,174,152,168
J.Cat Beauty,Skinsurance Max Coverage Silky Foundation,sunkissed,#DA895C,165,155,165
J.Cat Beauty,Skinsurance Max Coverage Silky Foundation,sweet coco,#C77655,148,156,160
J.Cat Beauty,Skinsurance Max Coverage Silky Foundation,royal bonbon,#A75D44,121,156,156
Catrice,True Skin Hydrating Foundation,neutral ivory,#EEBF97,206,139,155
Catrice,True Skin Hydrating Foundation,neutral porcelain,#E1AB82,189,143,157
Catrice,True Skin Hydrating Foundation,cool cashmere,#DEA682,185,144,155
Catrice,True Skin Hydrating Foundation,warm beige,#C88D69,162,146,156
Catrice,True Skin Hydrating Foundation,neutral sand,#D59975,174,146,156
Catrice,True Skin Hydrating Foundation,neutral toffee,#C07A54,148,151,160
Catrice,True Skin Hydrating Foundation,warm spices,#864929,97,151,158
Catrice,True Skin Hydrating Foundation,neutral pecan,#935332,108,152,158
BLK/OPL,Pore Perfecting Liquid Foundation,kalahari sand,#B47E58,147,144,157
BLK/OPL,Pore Perfecting Liquid Foundation,truly topaz,#B87F54,148,145,160
BLK/OPL,Pore Perfecting Liquid Foundation,heavenly honey,#A77756,138,143,154
BLK/OPL,Pore Perfecting Liquid Foundation,beautiful bronze,#835839,106,142,153
BLK/OPL,Pore Perfecting Liquid Foundation,hazelnut,#895937,108,144,156
BLK/OPL,Pore Perfecting Liquid Foundation,black walnut,#634533,82,138,144
BLK/OPL,Pore Perfecting Liquid Foundation,ebony brown,#5F4132,78,139,142
BLK/OPL,Pore Perfecting Liquid Foundation,au chocolat,#865F44,112,141,150
BLK/OPL,Pore Perfecting Liquid Foundation,nutmeg,#8A5E3F,112,143,153
BLK/OPL,Pore Perfecting Liquid Foundation,suede mocha,#66442D,82,140,148
BLK/OPL,Pore Perfecting Liquid Foundation,warm almond,#86593D,107,143,152
BLK/OPL,TRUE COLOR Skin Perfecting Stick Foundation SPF 15,heavenly honey,#A77655,138,143,154
BLK/OPL,TRUE COLOR Skin Perfecting Stick Foundation SPF 15,truly topaz,#B98055,149,145,160
BLK/OPL,TRUE COLOR Skin Perfecting Stick Foundation SPF 15,rich caramel,#C28A5E,158,144,160
BLK/OPL,TRUE COLOR Skin Perfecting Stick Foundation SPF 15,beautiful bronze,#835839,106,142,153
BLK/OPL,TRUE COLOR Skin Perfecting Stick Foundation SPF 15,toasted chesnut,#8B5F42,113,142,152
BLK/OPL,TRUE COLOR Skin Perfecting Stick Foundation SPF 15,hazelnut,#8A5838,108,145,155
BLK/OPL,TRUE COLOR Skin Perfecting Stick Foundation SPF 15,warm almond,#A26E48,130,144,157
BLK/OPL,TRUE COLOR Skin Perfecting Stick Foundation SPF 15,carob,#734B35,92,142,148
BLK/OPL,TRUE COLOR Skin Perfecting Stick Foundation SPF 15,black walnut,#644634,83,138,144
BLK/OPL,TRUE COLOR Skin Perfecting Stick Foundation SPF 15,nutmeg,#8A5E3F,112,143,153
BLK/OPL,TRUE COLOR Skin Perfecting Stick Foundation SPF 15,suede mocha,#67442E,82,140,147
BLK/OPL,TRUE COLOR Skin Perfecting Stick Foundation SPF 15,ebony brown,#5F4132,78,139,142
BLK/OPL,TRUE COLOR Pore Perfecting Crème Powder Foundation,rich caramel,#C28A5E,158,144,160
BLK/OPL,TRUE COLOR Pore Perfecting Crème Powder Foundation,truly topaz,#B87F54,148,145,160
BLK/OPL,TRUE COLOR Pore Perfecting Crème Powder Foundation,heavenly honey,#A77756,138,143,154
BLK/OPL,TRUE COLOR Pore Perfecting Crème Powder Foundation,nutmeg,#8A5E3F,112,143,153
BLK/OPL,TRUE COLOR Pore Perfecting Crème Powder Foundation,beautiful bronze,#835839,106,142,153
BLK/OPL,TRUE COLOR Pore Perfecting Crème Powder Foundation,hazelnut,#895937,108,144,156
BLK/OPL,TRUE COLOR Pore Perfecting Crème Powder Foundation,carob,#734B35,92,142,148
BLK/OPL,TRUE COLOR Pore Perfecting Crème Powder Foundation,black walnut,#634533,82,138,144
BLK/OPL,TRUE COLOR Mineral Matte Crème Powder Foundation SPF 15,kalahari sand,#B47E58,147,144,157
BLK/OPL,TRUE COLOR Mineral Matte Crème Powder Foundation SPF 15,heavenly honey,#A77756,138,143,154
BLK/OPL,TRUE COLOR Mineral Matte Crème Powder Foundation SPF 15,rich caramel,#C28A5E,158,144,160
BLK/OPL,TRUE COLOR Mineral Matte Crème Powder Foundation SPF 15,truly topaz,#B87F54,148,145,160
BLK/OPL,TRUE COLOR Mineral Matte Crème Powder Foundation SPF 15,nutmeg,#8A5E3F,112,143,153
BLK/OPL,TRUE COLOR Mineral Matte Crème Powder Foundation SPF 15,amber,#8F5E3B,114,144,156
BLK/OPL,TRUE COLOR Mineral Matte Crème Powder Foundation SPF 15,beautiful bronze,#835839,106,142,153
BLK/OPL,TRUE COLOR Mineral Matte Crème Powder Foundation SPF 15,hazelnut,#895937,108,144,156
BLK/OPL,TRUE COLOR Mineral Matte Crème Powder Foundation SPF 15,au chocolat,#865F44,112,141,150
BLK/OPL,TRUE COLOR Mineral Matte Crème Powder Foundation SPF 15,suede mocha,#66442D,82,140,148
BLK/OPL,TRUE COLOR Mineral Matte Crème Powder Foundation SPF 15,ebony brown,#5F4132,78,139,142
Maybelline,SuperStay Full Coverage Powder Foundation,fair porcelain,#F5EFE6,242,128,133
Maybelline,SuperStay Full Coverage Powder Foundation,porcelain,#F7EEE3,241,129,134
Maybelline,SuperStay Full Coverage Powder Foundation,natural ivory,#F3E6D9,235,130,136
Maybelline,SuperStay Full Coverage Powder Foundation,classic ivory,#F1E6D4,234,129,138
Maybelline,SuperStay Full Coverage Powder Foundation,buff beige,#F4E6D9,235,131,136
Maybelline,SuperStay Full Coverage Powder Foundation,natural beige,#EBD7B4,221,130,148
Maybelline,SuperStay Full Coverage Powder Foundation,golden,#E3B98E,199,137,156
Maybelline,SuperStay Full Coverage Powder Foundation,honey,#E9CA9E,212,133,154
Maybelline,SuperStay Full Coverage Powder Foundation,golden caramel,#E0BA83,198,134,161
Maybelline,SuperStay Full Coverage Powder Foundation,coconut,#C69975,170,140,153
Maybelline,SuperStay Full Coverage Powder Foundation,truffle,#9B7355,132,140,151
Maybelline,SuperStay Full Coverage Powder Foundation,java,#836355,114,139,141
bareMinerals,Matte Foundation Broad Spectrum SPF 15,fair,#FDE3CF,234,134,141
bareMinerals,Matte Foundation Broad Spectrum SPF 15,fair ivory,#FCCCAC,218,141,150
bareMinerals,Matte Foundation Broad Spectrum SPF 15,fairly light,#EDC6A5,210,137,150
bareMinerals,Matte Foundation Broad Spectrum SPF 15,golden fair,#FACE9F,218,137,157
bareMinerals,Matte Foundation Broad Spectrum SPF 15,fairly medium,#EFC6B0,211,139,144
bareMinerals,Matte Foundation Broad Spectrum SPF 15,neutral ivory,#F2B792,201,145,155
bareMinerals,Matte Foundation Broad Spectrum SPF 15,golden ivory,#F6C494,211,140,159
bareMinerals,Matte Foundation Broad Spectrum SPF 15,light,#F1B885,201,142,162
bareMinerals,Matte Foundation Broad Spectrum SPF 15,light beige,#F1C5A0,210,139,152
bareMinerals,Matte Foundation Broad Spectrum SPF 15,medium,#E2AF9A,193,144,146
bareMinerals,Matte Foundation Broad Spectrum SPF 15,soft medium,#E1A77F,186,144,157
bareMinerals,Matte Foundation Broad Spectrum SPF 15,medium beige,#E0AC87,190,142,154
bareMinerals,Matte Foundation Broad Spectrum SPF 15,golden beige,#E1A477,184,145,160
bareMinerals,Matte Foundation Broad Spectrum SPF 15,golden medium,#E9B179,194,142,164
bareMinerals,Matte Foundation Broad Spectrum SPF 15,neutral medium,#E3A676,186,145,162
bareMinerals,Matte Foundation Broad Spectrum SPF 15,golden nude,#ECAD7C,193,145,162
bareMinerals,Matte Foundation Broad Spectrum SPF 15,tan nude,#C98F70,164,146,153
bareMinerals,Matte Foundation Broad Spectrum SPF 15,medium tan,#B17559,140,148,153
bareMinerals,Matte Foundation Broad Spectrum SPF 15,tan,#B0765A,140,147,153
bareMinerals,Matte Foundation Broad Spectrum SPF 15,golden tan,#BA8058,149,146,159
bareMinerals,Matte Foundation Broad Spectrum SPF 15,neutral tan,#C5895F,159,146,160
bareMinerals,Matte Foundation Broad Spectrum SPF 15,warm tan,#C17F57,151,149,160
bareMinerals,Matte Foundation Broad Spectrum SPF 15,medium dark,#9B5628,112,153,166
bareMinerals,Matte Foundation Broad Spectrum SPF 15,neutral dark,#9C5E2A,117,149,167
bareMinerals,Matte Foundation Broad Spectrum SPF 15,golden dark,#A36744,126,149,157
bareMinerals,Matte Foundation Broad Spectrum SPF 15,warm dark,#A86D46,131,147,159
bareMinerals,Matte Foundation Broad Spectrum SPF 15,warm deep,#8E5431,106,149,158
bareMinerals,Matte Foundation Broad Spectrum SPF 15,golden deep,#975E3A,116,148,158
bareMinerals,Matte Foundation Broad Spectrum SPF 15,neutral deep,#835638,104,143,153
bareMinerals,Matte Foundation Broad Spectrum SPF 15,deepest deep,#774D35,94,143,149
HOURGLASS,Vanish Seamless Finish Liquid Foundation,bisque,#EFC8A1,212,136,153
HOURGLASS,Vanish Seamless Finish Liquid Foundation,blanc,#DBC8B6,209,132,139
HOURGLASS,Vanish Seamless Finish Liquid Foundation,cream,#EDC2B1,209,141,142
HOURGLASS,Vanish Seamless Finish Liquid Foundation,alabaster,#F3BE9D,206,143,152
HOURGLASS,Vanish Seamless Finish Liquid Foundation,porcelain,#ECBEAF,206,142,142
HOURGLASS,Vanish Seamless Finish Liquid Foundation,linen,#E7B786,198,139,160
HOURGLASS,Vanish Seamless Finish Liquid Foundation,vanilla,#E1B79F,198,140,146
HOURGLASS,Vanish Seamless Finish Liquid Foundation,shell,#C5A991,181,135,144
HOURGLASS,Vanish Seamless Finish Liquid Foundation,natural,#DFA46A,183,143,166
HOURGLASS,Vanish Seamless Finish Liquid Foundation,buff,#D8A276,180,142,159
HOURGLASS,Vanish Seamless Finish Liquid Foundation,ivory,#D7A283,181,144,152
HOURGLASS,Vanish Seamless Finish Liquid Foundation,warm ivory,#DBB48D,194,137,153
HOURGLASS,Vanish Seamless Finish Liquid Foundation,nude,#C19573,166,140,152
HOURGLASS,Vanish Seamless Finish Liquid Foundation,sand,#CEA074,176,139,157
HOURGLASS,Vanish Seamless Finish Liquid Foundation,golden natural,#BF9B79,170,137,151
HOURGLASS,Vanish Seamless Finish Liquid Foundation,golden,#C59365,165,141,160
HOURGLASS,Vanish Seamless Finish Liquid Foundation,light beige,#D7A283,181,144,152
HOURGLASS,Vanish Seamless Finish Liquid Foundation,beige,#B5865A,152,141,159
HOURGLASS,Vanish Seamless Finish Liquid Foundation,warm beige,#B79069,160,138,154
HOURGLASS,Vanish Seamless Finish Liquid Foundation,golden tan,#C68B67,161,146,156
HOURGLASS,Vanish Seamless Finish Liquid Foundation,warm honey,#AE7D55,144,142,157
HOURGLASS,Vanish Seamless Finish Liquid Foundation,honey,#B6804C,148,143,164
HOURGLASS,Vanish Seamless Finish Liquid Foundation,amber,#A77445,135,143,162
HOURGLASS,Vanish Seamless Finish Liquid Foundation,golden amber,#9F6B34,127,143,166
HOURGLASS,Vanish Seamless Finish Liquid Foundation,natural amber,#986B4B,125,142,153
HOURGLASS,Vanish Seamless Finish Liquid Foundation,warm almond,#915A3B,112,147,155
HOURGLASS,Vanish Seamless Finish Liquid Foundation,golden almond,#876035,112,139,158
HOURGLASS,Vanish Seamless Finish Liquid Foundation,almond,#966D57,127,141,147
HOURGLASS,Vanish Seamless Finish Liquid Foundation,sable,#78532C,98,139,157
HOURGLASS,Vanish Seamless Finish Liquid Foundation,walnut,#7F503E,99,146,147
HOURGLASS,Vanish Seamless Finish Liquid Foundation,chestnut,#654231,80,141,144
HOURGLASS,Vanish Seamless Finish Liquid Foundation,espresso,#544034,74,134,139
HOURGLASS,Vanish Seamless Finish Foundation Stick,blanc,#DBC7B6,208,132,139
HOURGLASS,Vanish Seamless Finish Foundation Stick,cream,#EDC2B1,209,141,142
HOURGLASS,Vanish Seamless Finish Foundation Stick,alabaster,#F3BE9D,206,143,152
HOURGLASS,Vanish Seamless Finish Foundation Stick,porcelain,#ECBEAF,206,142,142
HOURGLASS,Vanish Seamless Finish Foundation Stick,bisque,#EFC8A1,212,136,153
HOURGLASS,Vanish Seamless Finish Foundation Stick,linen,#E7B786,198,139,160
HOURGLASS,Vanish Seamless Finish Foundation Stick,vanilla,#E1B79F,198,140,146
HOURGLASS,Vanish Seamless Finish Foundation Stick,shell,#C5A991,181,135,144
HOURGLASS,Vanish Seamless Finish Foundation Stick,natural,#DFA46A,183,143,166
HOURGLASS,Vanish Seamless Finish Foundation Stick,buff,#D8A276,180,142,159
HOURGLASS,Vanish Seamless Finish Foundation Stick,ivory,#D7A283,181,144,152
HOURGLASS,Vanish Seamless Finish Foundation Stick,warm ivory,#DBB48D,194,137,153
HOURGLASS,Vanish Seamless Finish Foundation Stick,nude,#C19573,166,140,152
HOURGLASS,Vanish Seamless Finish Foundation Stick,sand,#CEA074,176,139,157
HOURGLASS,Vanish Seamless Finish Foundation Stick,golden,#C59365,165,141,160
HOURGLASS,Vanish Seamless Finish Foundation Stick,golden natural,#BF9B79,170,137,151
HOURGLASS,Vanish Seamless Finish Foundation Stick,light beige,#D7A283,181,144,152
HOURGLASS,Vanish Seamless Finish Foundation Stick,beige,#B5865A,152,141,159
HOURGLASS,Vanish Seamless Finish Foundation Stick,warm beige,#B79069,160,138,154
HOURGLASS,Vanish Seamless Finish Foundation Stick,golden tan,#C68B67,161,146,156
HOURGLASS,Vanish Seamless Finish Foundation Stick,honey,#B6804C,148,143,164
